# Current_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
Tpx391748B0,-45.857366,-4.568710,45.857366,4.568710,0.000000,0.000000
Tpx391749B0,-45.829088,-4.573141,45.829088,4.573141,0.000000,0.000000
Tpx391750B0,-45.830926,-4.572853,45.830926,4.572853,0.000000,0.000000
Tpx391751B0,-45.810215,-4.576067,45.810215,4.576067,0.000000,0.000000
Tpx391752B0,-45.672155,-4.597552,45.672155,4.597552,0.000000,0.000000
Tpx391753B0,-18.178381,-1.825074,18.178381,1.825074,0.000000,0.000000
Tpx391755B0,-45.500642,-4.623864,45.500642,4.623864,0.000000,0.000000
Tpx391756B0,-27.225675,-2.763193,27.225675,2.763193,0.000000,0.000000
Tpx391757B0,-18.092406,-1.838492,18.092406,1.838492,0.000000,0.000000
Tpx391758B0,-27.165740,-2.772379,27.165740,2.772379,0.000000,0.000000
Tpx391765B0,-45.922899,-4.558618,45.922899,4.558618,0.000000,0.000000
Tpx391973C0,10.723482,25.557697,-10.723482,-25.557697,0.000000,0.000000
Tpx391976C0,17.901508,42.706613,-17.901508,-42.706613,0.000000,0.000000
Tpx391977A0,22.144798,-34.366948,-22.144798,34.366948,0.000000,0.000000
Tpx391978C0,17.902998,42.708740,-17.902998,-42.708740,0.000000,0.000000
Tpx391979C0,10.716640,25.546701,-10.716640,-25.546701,0.000000,0.000000
Tpx391980A0,13.294213,-20.519772,-13.294213,20.519772,0.000000,0.000000
Tpx391981A0,13.295561,-20.514592,-13.295561,20.514592,0.000000,0.000000
Tpx391985A0,8.829254,-13.706805,-8.829254,13.706805,0.000000,0.000000
Tpx391986A0,22.146874,-34.352284,-22.146874,34.352284,0.000000,0.000000
Tpx391987A0,22.147166,-34.353172,-22.147166,34.353172,0.000000,0.000000
Tpx391989A0,21.983776,-34.470437,-21.983776,34.470437,0.000000,0.000000
Tpx391990A0,13.196582,-20.578203,-13.196582,20.578203,0.000000,0.000000
Tpx391991A0,13.194960,-20.573381,-13.194960,20.573381,0.000000,0.000000
Tpx391992A0,21.977799,-34.454836,-21.977799,34.454836,0.000000,0.000000
Tpx391993A0,8.760889,-13.745533,-8.760889,13.745533,0.000000,0.000000
Tpx391994A0,21.974997,-34.446208,-21.974997,34.446208,0.000000,0.000000
Tpx391995A0,21.975425,-34.448175,-21.975425,34.448175,0.000000,0.000000
Tpx391996A0,13.193386,-20.570499,-13.193386,20.570499,0.000000,0.000000
Tpx392036B0,-45.544190,-0.009715,45.544190,0.009715,0.000000,0.000000
Tpx392037B0,-45.545873,-0.008976,45.545873,0.008976,0.000000,0.000000
Tpx392038B0,-68.502721,-0.040442,68.502721,0.040442,0.000000,0.000000
Tpx441311A0,21.812381,-34.160138,-21.812381,34.160138,0.000000,0.000000
Tpx441331C0,17.583451,41.706003,-17.583451,-41.706003,0.000000,0.000000
Tpx441854C0,16.829929,41.417023,-16.829929,-41.417023,0.000000,0.000000
Tpx442373C0,16.636459,41.582559,-16.636459,-41.582559,0.000000,0.000000
Tpx52107636A0,26.364816,-29.135184,-26.364816,29.135184,0.000000,0.000000
Tpx52107693B0,-43.838703,-6.878101,43.838703,6.878101,0.000000,0.000000
Tpx28044328C0,10.168526,25.251612,-10.168526,-25.251612,0.000000,0.000000
Tpx28099529C0,18.072392,42.333100,-18.072392,-42.333100,0.000000,0.000000
Tpx28118808A0,37.291167,-48.938289,-37.291167,48.938289,0.000000,-0.000000
Tpx28118822A0,14.875068,-19.435933,-14.875068,19.435933,0.000000,0.000000
Tpx28118903B0,-44.634921,0.011939,44.634921,-0.011939,0.000000,0.000000
Tpx28119958B0,-27.157781,-0.093255,27.157781,0.093255,0.000000,0.000000
Tpx28120126A0,44.574962,-68.970059,-44.574962,68.970059,0.000000,0.000000
Tpx28120126B0,-87.714324,-1.708617,87.714324,1.708617,0.000000,0.000000
Tpx28120126C0,35.862701,85.802276,-35.862701,-85.802276,0.000000,0.000000
Tpx28120183C0,17.751490,41.867040,-17.751490,-41.867040,0.000000,0.000000
Tpx28120195B0,-45.546800,-0.008568,45.546800,0.008568,0.000000,0.000000
Tpx28120786A0,25.919459,-32.764948,-25.919459,32.764948,0.000000,0.000000
Tpx28120855A0,10.333018,-13.073721,-10.333018,13.073721,0.000000,0.000000
Tpx28121368A0,22.945572,-33.286786,-22.945572,33.286786,0.000000,0.000000
Tpx28121587A0,13.044873,-20.232606,-13.044873,20.232606,0.000000,0.000000
Tpx28126875B0,-45.139191,-0.223595,45.139191,0.223595,0.000000,0.000000
Tpx28127090C0,16.912423,42.109060,-16.912423,-42.109060,0.000000,0.000000
Tpx28127146B0,-26.215994,-4.125551,26.215994,4.125551,0.000000,0.000000
Tpx28127253A0,32.415411,-49.303166,-32.415411,49.303166,0.000000,0.000000
Tpx28127319B0,-44.212438,-0.114478,44.212438,0.114478,0.000000,0.000000
Tpx28127372A0,24.787167,-32.513207,-24.787167,32.513207,0.000000,0.000000
Tpx28127390C0,10.226145,25.329594,-10.226145,-25.329594,0.000000,0.000000
Tpx28127681B0,-44.214621,-0.105331,44.214621,0.105331,0.000000,0.000000
Tpx28128007C0,16.480937,43.031902,-16.480937,-43.031902,0.000000,0.000000
Tpx28128464C0,13.479871,43.368433,-13.479871,-43.368433,0.000000,0.000000
Tpx28128517C0,13.465993,43.352458,-13.465993,-43.352458,0.000000,0.000000
Tpx28129399C0,17.419045,42.166383,-17.419045,-42.166383,0.000000,0.000000
Tpx28129466A0,52.974971,-58.991648,-52.974971,58.991648,0.000000,0.000000
Tpx28129466B0,-84.829497,-17.576687,84.829497,17.576687,0.000000,0.000000
Tpx28129466C0,27.392942,85.382999,-27.392942,-85.382999,0.000000,0.000000
Tpx28129923C0,8.176029,25.398467,-8.176029,-25.398467,0.000000,0.000000
Tpx28147018B0,-26.424262,-2.875355,26.424262,2.875355,0.000000,0.000000
Tpx28147708B0,-44.206028,-1.563017,44.206028,1.563017,0.000000,0.000000
Tpx28147899C0,9.420825,25.243321,-9.420825,-25.243321,0.000000,-0.000000
Tpx28147974B0,-25.476461,-3.335641,25.476461,3.335641,0.000000,0.000000
Tpx28148060C0,9.846891,25.715022,-9.846891,-25.715022,0.000000,0.000000
Tpx28148580B0,-44.951058,-0.192602,44.951058,0.192602,0.000000,0.000000
Tpx28148633A0,33.066697,-50.479435,-33.066697,50.479435,0.000000,0.000000
Tpx28149184C0,18.281115,42.173223,-18.281115,-42.173223,0.000000,0.000000
Tpx28150172A0,24.773854,-32.515979,-24.773854,32.515979,0.000000,0.000000
Tpx28150189A0,24.761353,-32.501018,-24.761353,32.501018,0.000000,0.000000
Tpx28150292A0,15.690443,-18.144587,-15.690443,18.144587,0.000000,0.000000
Tpx21015706A0,13.150854,-20.025182,-13.150854,20.025182,0.000000,0.000000
Tpx21015829A0,21.943984,-33.560479,-21.943984,33.560479,0.000000,0.000000
Tpx21031684A0,21.944372,-33.562822,-21.944372,33.562822,0.000000,0.000000
Tpx21031694B0,-67.171731,-0.450865,67.171731,0.450865,0.000000,0.000000
Tpx21148701B0,-26.432910,-3.935801,26.432910,3.935801,0.000000,0.000000
Tpx21149420A0,21.959371,-33.359335,-21.959371,33.359335,0.000000,0.000000
Tpx21197413C0,54.228970,129.886052,-54.228970,-129.886052,0.000000,0.000000
Tpx21209868A0,22.144441,-34.368987,-22.144441,34.368987,0.000000,0.000000
Tpx21236413B0,-90.201711,-0.502340,90.201711,0.502340,0.000000,0.000000
Tpx21243817A0,15.597385,-18.675140,-15.597385,18.675140,0.000000,0.000000
Tpx21248901B0,-44.310709,-0.073309,44.310709,0.073309,0.000000,0.000000
Tpx21249626B0,-26.334765,-4.043653,26.334765,4.043653,0.000000,0.000000
Tpx21249647B0,-43.976306,-6.765014,43.976306,6.765014,0.000000,0.000000
Tpx21249674B0,-43.976511,-6.764960,43.976511,6.764960,0.000000,0.000000
Tpx21325725C0,9.786672,25.629343,-9.786672,-25.629343,0.000000,0.000000
Tpx21357515A0,21.770689,-33.251176,-21.770689,33.251176,0.000000,0.000000
Tpx21357865A0,21.770813,-33.251920,-21.770813,33.251920,0.000000,0.000000
Tpx21357901B0,-45.211264,-0.206054,45.211264,0.206054,0.000000,0.000000
Tpx21357984C0,16.829225,41.416340,-16.829225,-41.416340,0.000000,0.000000
Tpx21373784A0,44.583346,-69.079922,-44.583346,69.079922,0.000000,0.000000
Tpx21380156B0,-26.312974,-0.964278,26.312974,0.964278,0.000000,0.000000
Tpx21380325B0,-45.580334,-3.833008,45.580334,3.833008,0.000000,0.000000
Tpx21380453A0,13.827742,-19.272442,-13.827742,19.272442,0.000000,0.000000
Tpx21380500C0,16.633955,41.580104,-16.633955,-41.580104,0.000000,0.000000
Tpx21380528A0,13.694653,-20.165295,-13.694653,20.165295,0.000000,0.000000
Tpx21380599A0,34.320295,-50.768661,-34.320295,50.768661,0.000000,0.000000
Tpx21380616A0,22.084126,-33.433060,-22.084126,33.433060,0.000000,0.000000
Tpx21381118B0,-26.329328,-0.960758,26.329328,0.960758,0.000000,0.000000
Tpx21382813A0,38.822217,-52.762773,-38.822217,52.762773,0.000000,0.000000
Tpx21382992A0,22.825684,-33.982812,-22.825684,33.982812,0.000000,0.000000
Tpx21383494B0,-44.297476,-1.542774,44.297476,1.542774,0.000000,0.000000
Tpx21383553B0,-26.524348,-0.916705,26.524348,0.916705,0.000000,0.000000
Tpx21384099A0,38.947557,-49.046697,-38.947557,49.046697,0.000000,0.000000
Tpx21384099B0,-91.063500,-12.634517,91.063500,12.634517,0.000000,0.000000
Tpx21384099C0,25.166421,64.597765,-25.166421,-64.597765,0.000000,0.000000
Tpx21384215A0,13.253658,-19.957883,-13.253658,19.957883,0.000000,0.000000
Tpx21385192C0,9.970562,25.887801,-9.970562,-25.887801,0.000000,0.000000
Tpx21386065C0,15.551992,42.237614,-15.551992,-42.237614,0.000000,0.000000
Tpx21386143C0,9.151128,25.313096,-9.151128,-25.313096,0.000000,0.000000
Tpx21386157A0,25.826517,-34.377483,-25.826517,34.377483,0.000000,0.000000
Tpx21386442C0,20.221120,65.222901,-20.221120,-65.222901,0.000000,0.000000
Tpx21386552B0,-26.950985,-0.098720,26.950985,0.098720,0.000000,0.000000
Tpx21386754A0,21.989606,-33.587536,-21.989606,33.587536,0.000000,0.000000
Tpx21386771B0,-26.622794,-0.220603,26.622794,0.220603,0.000000,0.000000
Tpx21386877A0,15.819729,-17.323678,-15.819729,17.323678,0.000000,0.000000
Tpx21386976A0,13.331725,-20.611237,-13.331725,20.611237,0.000000,0.000000
Tpx21387206C0,10.204421,25.300116,-10.204421,-25.300116,0.000000,0.000000
Tpx21387929C0,9.979977,25.900948,-9.979977,-25.900948,0.000000,0.000000
Tpx21388572B0,-44.940552,-0.195136,44.940552,0.195136,0.000000,0.000000
Tpx21389092B0,-43.949779,-6.762638,43.949779,6.762638,0.000000,0.000000
Tpx21389237A0,25.703779,-31.568771,-25.703779,31.568771,0.000000,0.000000
Tpx21389307C0,15.321344,42.340055,-15.321344,-42.340055,0.000000,0.000000
Tpx21389761B0,-43.772726,-6.902037,43.772726,6.902037,0.000000,0.000000
Tpx21389831A0,15.418846,-18.843333,-15.418846,18.843333,0.000000,0.000000
Tpx21389962C0,9.824715,25.506771,-9.824715,-25.506771,0.000000,0.000000
Tpx21390038C0,14.200100,42.413397,-14.200100,-42.413397,0.000000,0.000000
Tpx21391094A0,14.517577,-18.810931,-14.517577,18.810931,0.000000,0.000000
Tpx21391242B0,-43.843439,-6.876846,43.843439,6.876846,0.000000,0.000000
Tpx21391390B0,-43.849879,-6.875140,43.849879,6.875140,0.000000,0.000000
Tpx21393412B0,-42.653127,-5.565860,42.653127,5.565860,0.000000,-0.000000
Tpx21393454B0,-64.141536,-8.389221,64.141536,8.389221,0.000000,0.000000
Tpx21393486C0,9.585297,25.332149,-9.585297,-25.332149,0.000000,0.000000
Tpx21393570C0,9.786645,25.629316,-9.786645,-25.629316,0.000000,0.000000
Tpx21393643A0,22.139306,-34.299038,-22.139306,34.299038,0.000000,0.000000
Tpx21393643B0,-43.634703,-0.816184,43.634703,0.816184,0.000000,0.000000
Tpx21393643C0,26.837860,64.141265,-26.837860,-64.141265,0.000000,0.000000
Tpx21395720C0,10.366671,25.118566,-10.366671,-25.118566,0.000000,0.000000
Tpx21395962A0,24.324910,-31.997503,-24.324910,31.997503,0.000000,0.000000
Tpx21396015A0,24.408403,-32.107289,-24.408403,32.107289,0.000000,0.000000
Tpx21396254A0,14.505527,-18.666486,-14.505527,18.666486,0.000000,0.000000
Tpx21396331B0,-43.997689,-4.832753,43.997689,4.832753,0.000000,0.000000
Tpx21396606C0,16.947360,42.154848,-16.947360,-42.154848,0.000000,0.000000
Tpx21396699B0,-45.210476,-0.205531,45.210476,0.205531,0.000000,0.000000
Tpx21396796B0,-45.211528,-0.205074,45.211528,0.205074,0.000000,0.000000
Tpx21396815C0,10.494165,24.882070,-10.494165,-24.882070,0.000000,0.000000
Tpx21396867A0,21.759716,-34.043790,-21.759716,34.043790,0.000000,0.000000
Tpx21396959A0,21.751241,-34.025929,-21.751241,34.025929,0.000000,0.000000
Tpx21397005A0,32.718091,-51.146620,-32.718091,51.146620,0.000000,0.000000
Tpx21397029A0,21.751754,-34.029242,-21.751754,34.029242,0.000000,0.000000
Tpx21397067A0,13.024170,-20.170422,-13.024170,20.170422,0.000000,0.000000
Tpx21397121C0,10.527454,24.934681,-10.527454,-24.934681,0.000000,0.000000
Tpx21397304A0,13.195045,-20.576360,-13.195045,20.576360,0.000000,0.000000
Tpx21397544A0,13.295511,-20.511571,-13.295511,20.511571,0.000000,0.000000
Tpx21397645A0,22.146627,-34.350715,-22.146627,34.350715,0.000000,0.000000
Tpx21397721A0,13.194923,-20.575581,-13.194923,20.575581,0.000000,0.000000
Tpx21397771A0,13.325404,-20.590982,-13.325404,20.590982,0.000000,0.000000
Tpx21398402A0,13.314731,-20.559029,-13.314731,20.559029,0.000000,0.000000
Tpx21398536A0,13.318258,-20.569800,-13.318258,20.569800,0.000000,0.000000
Tpx21398563A0,22.269760,-34.709863,-22.269760,34.709863,0.000000,0.000000
Tpx21398646B0,-45.514133,-0.022919,45.514133,0.022919,0.000000,0.000000
Tpx21398676A0,13.296011,-20.517358,-13.296011,20.517358,0.000000,0.000000
Tpx21398815A0,22.146198,-34.354369,-22.146198,34.354369,0.000000,0.000000
Tpx21399099A0,13.102422,-19.976875,-13.102422,19.976875,0.000000,0.000000
Tpx21399112C0,17.698818,42.108894,-17.698818,-42.108894,0.000000,0.000000
Tpx21399171C0,10.608639,25.228381,-10.608639,-25.228381,0.000000,0.000000
Tpx21399220C0,10.608886,25.228614,-10.608886,-25.228614,0.000000,0.000000
Tpx21399229A0,13.294751,-20.515152,-13.294751,20.515152,0.000000,0.000000
Tpx21399305A0,22.144693,-34.360956,-22.144693,34.360956,0.000000,0.000000
Tpx21399326C0,17.914448,42.726628,-17.914448,-42.726628,0.000000,0.000000
Tpx21399361B0,-44.919752,-4.714466,44.919752,4.714466,0.000000,0.000000
Tpx21399508A0,14.881297,-19.407264,-14.881297,19.407264,0.000000,0.000000
Tpx21399619C0,17.415875,42.162327,-17.415875,-42.162327,0.000000,0.000000
Tpx21399630A0,13.056775,-20.316288,-13.056775,20.316288,0.000000,0.000000
Tpx21399707A0,21.731658,-33.949496,-21.731658,33.949496,0.000000,0.000000
Tpx21399752A0,21.733773,-33.963138,-21.733773,33.963138,0.000000,0.000000
Tpx21399762A0,13.045777,-20.270692,-13.045777,20.270692,0.000000,0.000000
Tpx21399809A0,13.039506,-20.249813,-13.039506,20.249813,0.000000,0.000000
Tpx21399826A0,21.726363,-33.925389,-21.726363,33.925389,0.000000,0.000000
Tpx21400108B0,-26.713883,0.011066,26.713883,-0.011066,0.000000,0.000000
Tpx21400185A0,24.821771,-32.628841,-24.821771,32.628841,0.000000,0.000000
Tpx21400215B0,-89.327965,-9.626894,89.327965,9.626894,0.000000,0.000000
Tpx21400253B0,-180.822030,-19.754589,180.822030,19.754589,0.000000,0.000000
Tpx21426205B0,-44.214998,-0.113359,44.214998,0.113359,0.000000,0.000000
Tpx21451973B0,-26.478649,-0.060030,26.478649,0.060030,0.000000,0.000000
Tpx21452406B0,-44.166364,-0.108390,44.166364,0.108390,0.000000,0.000000
Tpx21455388C0,27.157837,63.703691,-27.157837,-63.703691,0.000000,0.000000
Tpx21458756C0,56.365432,128.548235,-56.365432,-128.548235,0.000000,0.000000
Tpx21459629C0,56.463542,128.613102,-56.463542,-128.613102,0.000000,0.000000
Tpx21459640C0,27.972013,63.637716,-27.972013,-63.637716,0.000000,0.000000
Tpx21459651C0,56.501877,128.638419,-56.501877,-128.638419,0.000000,0.000000
Tpx21459660C0,56.583589,128.692335,-56.583589,-128.692335,0.000000,0.000000
Tpx21467859B0,-66.559866,-7.230938,66.559866,7.230938,0.000000,0.000000
Tpx21469911A0,25.742759,-35.029167,-25.742759,35.029167,0.000000,0.000000
Tpx21469960B0,-45.310256,-0.180801,45.310256,0.180801,0.000000,0.000000
Tpx21470122B0,-27.103132,-0.107188,27.103132,0.107188,0.000000,0.000000
Tpx21470326A0,13.057608,-20.315819,-13.057608,20.315819,0.000000,0.000000
Tpx21470405A0,33.089747,-50.512532,-33.089747,50.512532,0.000000,0.000000
Tpx21471907A0,21.907690,-33.532070,-21.907690,33.532070,0.000000,0.000000
Tpx21474556A0,52.703434,-60.661527,-52.703434,60.661527,0.000000,0.000000
Tpx21474587C0,16.694207,43.331282,-16.694207,-43.331282,0.000000,0.000000
Tpx21474614C0,18.272903,42.163904,-18.272903,-42.163904,0.000000,0.000000
Tpx21474711C0,9.313355,25.273576,-9.313355,-25.273576,0.000000,0.000000
Tpx21475841A0,25.878647,-31.461877,-25.878647,31.461877,0.000000,0.000000
Tpx21482181A0,25.994467,-34.001920,-25.994467,34.001920,0.000000,0.000000
Tpx21482279A0,13.364858,-20.709704,-13.364858,20.709704,0.000000,0.000000
Tpx21482431A0,15.521605,-18.775295,-15.521605,18.775295,0.000000,0.000000
Tpx21483138A0,13.047727,-20.282910,-13.047727,20.282910,0.000000,0.000000
Tpx21486213B0,-27.217426,-0.020864,27.217426,0.020864,0.000000,0.000000
Tpx223400157C0,23.558110,63.536090,-23.558110,-63.536090,0.000000,0.000000
Tpx225498968B0,-27.180898,-0.087119,27.180898,0.087119,0.000000,0.000000
Tpx225533162A0,12.950022,-19.670703,-12.950022,19.670703,0.000000,0.000000
Tpx225533215C0,6.526311,16.629352,-6.526311,-16.629352,0.000000,0.000000
Tpx225533237B0,-17.796217,-2.175676,17.796217,2.175676,0.000000,0.000000
Tpx225533337A0,13.088769,-19.874164,-13.088769,19.874164,0.000000,0.000000
Tpx225533423C0,8.105844,25.999344,-8.105844,-25.999344,0.000000,0.000000
Tpx225533531A0,21.849803,-34.174597,-21.849803,34.174597,0.000000,0.000000
Tpx225533675B0,-69.114504,-6.878507,69.114504,6.878507,0.000000,0.000000
Tpx225533703C0,18.264137,42.160696,-18.264137,-42.160696,0.000000,0.000000
Tpx225534325A0,21.805051,-33.279343,-21.805051,33.279343,0.000000,0.000000
Tpx225571845B0,-26.734878,0.017917,26.734878,-0.017917,0.000000,0.000000
Tpx225571871B0,-26.733830,0.017453,26.733830,-0.017453,0.000000,0.000000
Tpx225577437C0,16.968146,42.184669,-16.968146,-42.184669,0.000000,0.000000
Tpx225668688A0,13.272434,-20.863472,-13.272434,20.863472,0.000000,0.000000
Tpx225673440A0,22.108243,-34.957051,-22.108243,34.957051,0.000000,0.000000
Tpx225684682B0,-26.734612,0.017799,26.734612,-0.017799,0.000000,0.000000
Tpx225700953A0,15.584530,-18.685022,-15.584530,18.685022,0.000000,0.000000
Tpx225767272A0,22.099554,-34.899144,-22.099554,34.899144,0.000000,0.000000
Tpx225806974A0,8.720583,-13.647519,-8.720583,13.647519,0.000000,0.000000
Tpx225869139A0,13.274516,-20.876969,-13.274516,20.876969,0.000000,0.000000
Tpx225897846A0,13.274807,-20.878856,-13.274807,20.878856,0.000000,0.000000
Tpx225897943C0,32.303213,85.488423,-32.303213,-85.488423,0.000000,0.000000
Tpx225901711A0,13.268344,-20.837040,-13.268344,20.837040,0.000000,0.000000
Tpx225906836C0,13.267780,43.049665,-13.267780,-43.049665,0.000000,0.000000
Tpx225918926B0,-26.926892,-3.787777,26.926892,3.787777,0.000000,0.000000
Tpx225918936C0,9.895404,25.567891,-9.895404,-25.567891,0.000000,0.000000
Tpx225940756B0,-68.332232,-0.114540,68.332232,0.114540,0.000000,0.000000
Tpx225991691A0,13.275808,-20.885336,-13.275808,20.885336,0.000000,0.000000
Tpx226010605C0,8.108900,26.004230,-8.108900,-26.004230,0.000000,0.000000
Tpx226024307B0,-26.501992,-2.863509,26.501992,2.863509,0.000000,0.000000
Tpx226029836A0,13.256929,-20.801548,-13.256929,20.801548,0.000000,0.000000
Tpx226101449A0,21.732793,-33.956817,-21.732793,33.956817,0.000000,0.000000
Tpx226101460A0,13.047118,-20.279090,-13.047118,20.279090,0.000000,-0.000000
Tpx226109079A0,33.184022,-52.267031,-33.184022,52.267031,0.000000,0.000000
Tpx226115278A0,13.827982,-19.272983,-13.827982,19.272983,0.000000,0.000000
Tpx226159329A0,22.113290,-34.990764,-22.113290,34.990764,0.000000,0.000000
Tpx226163467A0,21.712641,-33.827400,-21.712641,33.827400,0.000000,0.000000
Tpx226163575B0,-45.307027,-0.181629,45.307027,0.181629,0.000000,0.000000
Tpx226191772C0,10.586953,25.016510,-10.586953,-25.016510,0.000000,0.000000
Tpx226191778C0,17.681287,41.811119,-17.681287,-41.811119,0.000000,0.000000
Tpx226191779C0,17.681611,41.811424,-17.681611,-41.811424,0.000000,0.000000
Tpx226191850A0,21.729367,-33.878677,-21.729367,33.878677,0.000000,0.000000
Tpx226191951B0,-45.947691,-4.554865,45.947691,4.554865,0.000000,0.000000
Tpx226191995B0,-26.710128,0.010022,26.710128,-0.010022,0.000000,0.000000
Tpx226192175C0,10.385175,25.186773,-10.385175,-25.186773,0.000000,0.000000
Tpx226192185A0,24.821688,-32.628636,-24.821688,32.628636,0.000000,0.000000
Tpx226192492B0,-17.570272,-0.036931,17.570272,0.036931,0.000000,0.000000
Tpx226192493B0,-26.407857,-0.059713,26.407857,0.059713,0.000000,0.000000
Tpx226192684A0,14.751375,-19.292251,-14.751375,19.292251,0.000000,0.000000
Tpx226192762B0,-8.848791,-0.947567,8.848791,0.947567,0.000000,0.000000
Tpx226192801C0,56.554756,128.673318,-56.554756,-128.673318,0.000000,0.000000
Tpx226192846B0,-45.455610,-0.048573,45.455610,0.048573,0.000000,0.000000
Tpx226192890C0,27.282941,63.514446,-27.282941,-63.514446,0.000000,0.000000
Tpx226192926A0,21.816203,-33.452475,-21.816203,33.452475,0.000000,0.000000
Tpx226192936B0,-43.540383,-0.762486,43.540383,0.762486,0.000000,0.000000
Tpx226192954C0,10.546415,25.052022,-10.546415,-25.052022,0.000000,0.000000
Tpx226192994A0,8.609379,-13.168539,-8.609379,13.168539,0.000000,0.000000
Tpx226193078A0,22.851938,-34.146056,-22.851938,34.146056,0.000000,0.000000
Tpx226193134C0,17.509075,41.533965,-17.509075,-41.533965,0.000000,0.000000
Tpx226193170A0,21.896862,-33.329457,-21.896862,33.329457,0.000000,0.000000
Tpx226193298A0,22.813421,-33.760908,-22.813421,33.760908,0.000000,0.000000
Tpx226193338A0,13.251747,-19.952368,-13.251747,19.952368,0.000000,0.000000
Tpx226193345A0,13.234460,-19.942593,-13.234460,19.942593,0.000000,0.000000
Tpx226193361B0,-27.045113,-0.122189,27.045113,0.122189,0.000000,0.000000
Tpx226193395B0,-44.289861,-1.544480,44.289861,1.544480,0.000000,0.000000
Tpx226193422B0,-27.249836,-0.069405,27.249836,0.069405,0.000000,0.000000
Tpx226193662A0,24.172815,-31.249120,-24.172815,31.249120,0.000000,0.000000
Tpx226193696A0,21.979985,-33.573760,-21.979985,33.573760,0.000000,0.000000
