# Voltage_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
L3140238,4915.248513,-4603.261636,0.000000,0.000000,0.000000,0.000000
L3048211,5406.566239,-4263.775494,0.000000,0.000000,0.000000,0.000000
L2685805,5015.412900,-4661.509244,0.000000,0.000000,0.000000,0.000000
L2935557,5035.916689,-4682.129980,0.000000,0.000000,0.000000,0.000000
L2992657,5512.505669,-4013.266723,0.000000,0.000000,0.000000,0.000000
L3233353,5037.305467,-4682.887113,0.000000,0.000000,0.000000,0.000000
L2936214,5030.359298,-4032.859501,0.000000,0.000000,0.000000,0.000000
L3251807,4899.712003,-4596.433553,0.000000,0.000000,0.000000,0.000000
L3649306,5115.327152,-4712.534871,0.000000,0.000000,0.000000,0.000000
L3010568,5269.400210,-4761.637516,0.000000,0.000000,0.000000,0.000000
L3101782,4957.674264,-4030.341441,0.000000,0.000000,0.000000,0.000000
L2983432,5162.274650,-4694.258258,0.000000,0.000000,0.000000,0.000000
L3178982,4979.752949,-4635.084732,0.000000,0.000000,0.000000,0.000000
L3649305,5113.496340,-4711.903472,0.000000,0.000000,0.000000,0.000000
L3085403,4996.386527,-4607.615514,0.000000,0.000000,0.000000,0.000000
L3727710,5125.601708,-4685.631554,0.000000,0.000000,0.000000,0.000000
L2879067,5144.627281,-4642.382110,0.000000,0.000000,0.000000,0.000000
L2729413,5075.989728,-4699.165965,0.000000,0.000000,0.000000,0.000000
L2879087,5049.297873,-4688.199279,0.000000,0.000000,0.000000,0.000000
L2748135,5341.383111,-4201.400472,0.000000,0.000000,0.000000,0.000000
L3251799,5358.938882,-4006.319722,0.000000,0.000000,0.000000,0.000000
L2804259,5341.905685,-4199.198413,0.000000,0.000000,0.000000,0.000000
L2991905,5116.225698,-4655.364959,0.000000,0.000000,0.000000,0.000000
L2726983,4927.175939,-4609.888694,0.000000,0.000000,0.000000,0.000000
L3086098,5720.010070,-3940.583720,0.000000,0.000000,0.000000,0.000000
L3217056,5998.333962,-3855.061192,0.000000,0.000000,0.000000,0.000000
L3728041,5121.929408,-4684.378223,0.000000,0.000000,0.000000,0.000000
L2895489,4938.314759,-4616.002508,0.000000,0.000000,0.000000,0.000000
L2936212,5060.865658,-4029.841824,0.000000,0.000000,0.000000,0.000000
L2748781,4957.443183,-4030.277021,0.000000,0.000000,0.000000,0.000000
L2691953,5406.493881,-4263.757268,0.000000,0.000000,0.000000,0.000000
M1026778,5069.310261,-4649.139784,0.000000,0.000000,0.000000,0.000000
L3008248,4905.854940,-4598.617794,0.000000,0.000000,0.000000,0.000000
L3104113,5542.463750,-4302.006764,0.000000,0.000000,0.000000,0.000000
L3139103,4908.442354,-4599.536840,0.000000,0.000000,0.000000,0.000000
L2973157,4951.874630,-4582.365285,0.000000,0.000000,0.000000,0.000000
L3065696,4971.789782,-4630.629771,0.000000,0.000000,0.000000,0.000000
L3122847,5046.026199,-4687.054906,0.000000,0.000000,0.000000,0.000000
L3197654,5074.503220,-4505.676451,0.000000,0.000000,0.000000,0.000000
L3010570,5340.772297,-4201.183479,0.000000,0.000000,0.000000,0.000000
L2729424,5190.825787,-4499.740102,0.000000,0.000000,0.000000,0.000000
L2917359,5513.516514,-4013.658953,0.000000,0.000000,0.000000,0.000000
L2710536,5033.731524,-4680.344297,0.000000,0.000000,0.000000,0.000000
L3160114,5190.963741,-4499.806972,0.000000,0.000000,0.000000,0.000000
L2673311,5035.845855,-4682.105063,0.000000,0.000000,0.000000,0.000000
L2748129,5546.306283,-4303.446189,0.000000,0.000000,0.000000,0.000000
L2917333,5661.226753,-3958.232937,0.000000,0.000000,0.000000,0.000000
L2897805,5122.910111,-4669.871023,0.000000,0.000000,0.000000,0.000000
L2857591,5047.048790,-4687.412536,0.000000,0.000000,0.000000,0.000000
L3066804,5107.549029,-4511.617716,0.000000,0.000000,0.000000,0.000000
L2689727,4926.597265,-4609.517546,0.000000,0.000000,0.000000,0.000000
L2973161,5090.939119,-4662.361468,0.000000,0.000000,0.000000,0.000000
L3312692,4894.438411,-4594.555429,0.000000,0.000000,0.000000,0.000000
L3728043,5122.305462,-4684.506651,0.000000,0.000000,0.000000,0.000000
L2955076,5539.942472,-3990.575576,0.000000,0.000000,0.000000,0.000000
L2841628,5304.690291,-4015.629425,0.000000,0.000000,0.000000,0.000000
L2842379,5506.246927,-4027.928192,0.000000,0.000000,0.000000,0.000000
L2841616,5118.890567,-4662.806063,0.000000,0.000000,0.000000,0.000000
L3067447,5060.891109,-4029.848646,0.000000,0.000000,0.000000,0.000000
L3632979,4975.022182,-4636.750524,0.000000,0.000000,0.000000,0.000000
L2710544,4947.158865,-4579.794889,0.000000,0.000000,0.000000,0.000000
L2970841,4963.988503,-4588.945814,0.000000,0.000000,0.000000,0.000000
L3195321,4959.253211,-4031.050000,0.000000,0.000000,0.000000,0.000000
L3108449,4969.875469,-4036.014164,0.000000,0.000000,0.000000,0.000000
L3104144,5191.014810,-4499.822695,0.000000,0.000000,0.000000,0.000000
L2929261,5162.761737,-4694.423278,0.000000,0.000000,0.000000,0.000000
L2989565,5496.071385,-4043.468083,0.000000,0.000000,0.000000,0.000000
L3157718,5407.544942,-4496.111193,0.000000,0.000000,0.000000,0.000000
L2729412,5343.745091,-4203.506305,0.000000,0.000000,0.000000,0.000000
L3091052,4942.865416,-4577.506040,0.000000,0.000000,0.000000,0.000000
L2710518,4993.562580,-4607.522113,0.000000,0.000000,0.000000,0.000000
L3727712,5125.925923,-4685.742141,0.000000,0.000000,0.000000,0.000000
L2895461,5038.934377,-4683.778973,0.000000,0.000000,0.000000,0.000000
L3104135,5342.334896,-4196.630085,0.000000,0.000000,0.000000,0.000000
L2766719,5165.882767,-4700.913773,0.000000,0.000000,0.000000,0.000000
L2991920,5334.469591,-4198.278867,0.000000,0.000000,0.000000,0.000000
L2804253,5549.667477,-4304.876232,0.000000,0.000000,0.000000,0.000000
L3048962,5471.895725,-3997.080603,0.000000,0.000000,0.000000,0.000000
L3177665,5129.718903,-4682.547698,0.000000,0.000000,0.000000,0.000000
L3101789,4983.069523,-4636.911600,0.000000,0.000000,0.000000,0.000000
L2841618,5113.656902,-4652.526845,0.000000,0.000000,0.000000,0.000000
L2766721,5323.108200,-4018.618858,0.000000,0.000000,0.000000,0.000000
L2952013,5050.706007,-4688.674551,0.000000,0.000000,0.000000,0.000000
L2823545,4957.442008,-4030.186506,0.000000,0.000000,0.000000,0.000000
L2991909,5029.966136,-4678.060972,0.000000,0.000000,0.000000,0.000000
L2952014,5040.641539,-4684.705350,0.000000,0.000000,0.000000,0.000000
L3197644,5415.444533,-4271.181549,0.000000,0.000000,0.000000,0.000000
L3197633,5146.657174,-4643.391634,0.000000,0.000000,0.000000,0.000000
L2730187,5685.306893,-3950.324174,0.000000,0.000000,0.000000,0.000000
L3270854,5266.389482,-4008.546089,0.000000,0.000000,0.000000,0.000000
L2858200,5685.172665,-3950.272467,0.000000,0.000000,0.000000,0.000000
L3270814,5059.819985,-4690.305436,0.000000,0.000000,0.000000,0.000000
L2805035,5685.172665,-3950.272467,0.000000,0.000000,0.000000,0.000000
L3216350,4993.899373,-4607.520568,0.000000,0.000000,0.000000,0.000000
L2785537,5048.589040,-4497.586074,0.000000,0.000000,0.000000,0.000000
L3048214,5323.286469,-4193.186201,0.000000,0.000000,0.000000,0.000000
L3027132,4909.618145,-4600.118707,0.000000,0.000000,0.000000,0.000000
L3101814,5382.593557,-4246.123140,0.000000,0.000000,0.000000,0.000000
L3141400,5326.334638,-4019.859270,0.000000,0.000000,0.000000,0.000000
L3104856,5685.374747,-3950.349970,0.000000,0.000000,0.000000,0.000000
L2861222,5511.787882,-4012.960392,0.000000,0.000000,0.000000,0.000000
E182745,5122.443418,-4668.096961,0.000000,0.000000,0.000000,0.000000
L2785513,5110.460020,-4650.823459,0.000000,0.000000,0.000000,0.000000
L2748158,5388.436087,-4248.794657,0.000000,0.000000,0.000000,0.000000
L2805034,5601.876548,-3976.043583,0.000000,0.000000,0.000000,0.000000
L2916599,5066.063855,-4693.717334,0.000000,0.000000,0.000000,0.000000
L3066819,5382.560465,-4246.108033,0.000000,0.000000,0.000000,0.000000
L3104132,5325.366347,-4194.128061,0.000000,0.000000,0.000000,0.000000
L2785511,5362.828444,-4498.593418,0.000000,0.000000,0.000000,0.000000
L2839331,4931.570243,-4612.269854,0.000000,0.000000,0.000000,0.000000
L3122822,4996.174165,-4607.516178,0.000000,0.000000,0.000000,0.000000
L2955078,5540.462077,-3990.749616,0.000000,0.000000,0.000000,0.000000
L2748127,5160.048359,-4688.382911,0.000000,0.000000,0.000000,0.000000
L3197639,4976.703136,-4595.877292,0.000000,0.000000,0.000000,0.000000
L2991913,5554.305770,-4306.900417,0.000000,0.000000,0.000000,0.000000
L2804956,5030.261257,-4032.804509,0.000000,0.000000,0.000000,0.000000
L3010559,5110.471036,-4650.829786,0.000000,0.000000,0.000000,0.000000
L2748146,5549.548608,-4304.820808,0.000000,0.000000,0.000000,0.000000
L2729411,5415.381985,-4271.153434,0.000000,0.000000,0.000000,0.000000
L3141401,5320.582526,-4777.674804,0.000000,0.000000,0.000000,0.000000
L3122824,5332.776112,-4197.487736,0.000000,0.000000,0.000000,0.000000
L2766729,5394.620614,-4254.038974,0.000000,0.000000,0.000000,0.000000
M1047400,4943.281805,-4577.635889,0.000000,0.000000,0.000000,0.000000
L3160106,4994.658394,-4605.647364,0.000000,0.000000,0.000000,0.000000
L2748157,5048.579142,-4497.580333,0.000000,0.000000,0.000000,0.000000
L3029499,5382.623443,-4246.136188,0.000000,0.000000,0.000000,0.000000
L2860489,5332.779927,-4197.489428,0.000000,0.000000,0.000000,0.000000
L2898522,5685.005150,-3950.209397,0.000000,0.000000,0.000000,0.000000
L3197618,5059.827827,-4690.315506,0.000000,0.000000,0.000000,0.000000
L2954357,5068.776401,-4695.196900,0.000000,0.000000,0.000000,0.000000
L2879054,5322.510596,-4018.371565,0.000000,0.000000,0.000000,0.000000
L2973148,5301.565539,-4502.871346,0.000000,0.000000,0.000000,0.000000
L3254204,5128.571071,-4681.923117,0.000000,0.000000,0.000000,0.000000
L2954353,5214.493523,-4744.003087,0.000000,0.000000,0.000000,0.000000
L3176656,5156.559700,-4677.108064,0.000000,0.000000,0.000000,0.000000
L2766720,5016.526652,-4668.135367,0.000000,0.000000,0.000000,0.000000
L3122813,5450.022832,-4292.503730,0.000000,0.000000,0.000000,0.000000
L2708293,5144.950351,-4642.489805,0.000000,0.000000,0.000000,0.000000
L3160101,5110.400883,-4650.791826,0.000000,0.000000,0.000000,0.000000
L3104129,5301.391318,-4771.666201,0.000000,0.000000,0.000000,0.000000
L2973164,5327.102815,-4194.917292,0.000000,0.000000,0.000000,0.000000
L2991923,5424.618235,-4278.343059,0.000000,0.000000,0.000000,0.000000
L2973165,5081.644285,-4702.222748,0.000000,0.000000,0.000000,0.000000
L2879064,5559.353127,-4309.106024,0.000000,0.000000,0.000000,0.000000
L3141412,4975.410076,-4632.783152,0.000000,0.000000,0.000000,0.000000
L3122811,5118.468299,-4660.725331,0.000000,0.000000,0.000000,0.000000
L3217057,5998.571984,-3855.092745,0.000000,0.000000,0.000000,0.000000
L3048227,5124.311885,-4672.034121,0.000000,0.000000,0.000000,0.000000
L2727019,5685.492985,-3950.394166,0.000000,0.000000,0.000000,0.000000
L3254231,5110.786198,-4512.800000,0.000000,0.000000,0.000000,0.000000
L2691947,4946.082042,-4579.186400,0.000000,0.000000,0.000000,0.000000
L3048208,5644.817433,-4325.450814,0.000000,0.000000,0.000000,0.000000
L3232933,4998.761791,-4607.879421,0.000000,0.000000,0.000000,0.000000
L3195310,5323.410943,-4193.241324,0.000000,0.000000,0.000000,0.000000
L2916602,5301.845599,-4503.007715,0.000000,0.000000,0.000000,0.000000
L2710521,5450.562510,-4292.743368,0.000000,0.000000,0.000000,0.000000
L2898457,5184.534998,-4018.706196,0.000000,0.000000,0.000000,0.000000
L2673321,5383.003991,-4246.304751,0.000000,0.000000,0.000000,0.000000
L3048210,5329.146359,-4195.842860,0.000000,0.000000,0.000000,0.000000
L3104119,5128.328574,-4679.369430,0.000000,0.000000,0.000000,0.000000
L3048212,5069.838500,-4695.782827,0.000000,0.000000,0.000000,0.000000
L3195751,5037.145935,-4682.776777,0.000000,0.000000,0.000000,0.000000
L3047058,4971.766488,-4630.564937,0.000000,0.000000,0.000000,0.000000
L3251830,4963.923021,-4588.909723,0.000000,0.000000,0.000000,0.000000
L2916598,5069.815379,-4695.769977,0.000000,0.000000,0.000000,0.000000
L3066805,5112.250849,-4651.779750,0.000000,0.000000,0.000000,0.000000
L2897781,5415.390166,-4271.156406,0.000000,0.000000,0.000000,0.000000
L2692661,5685.291103,-3950.316093,0.000000,0.000000,0.000000,0.000000
L2972930,5176.246788,-4719.041263,0.000000,0.000000,0.000000,0.000000
L2804251,5496.509777,-4299.647796,0.000000,0.000000,0.000000,0.000000
L3122812,0.000000,0.000000,-6600.235147,-1757.464951,0.000000,0.000000
L2916617,0.000000,0.000000,-6609.373862,-1965.815637,0.000000,0.000000
L3029520,0.000000,0.000000,-6497.284153,-1695.438084,0.000000,0.000000
L3197629,0.000000,0.000000,-6398.452009,-2417.832397,0.000000,0.000000
L3008232,0.000000,0.000000,-6690.140449,-1752.751173,0.000000,0.000000
L3102793,0.000000,0.000000,-6608.997549,-1965.540770,0.000000,0.000000
L0247162,0.000000,0.000000,-6390.635741,-2410.218435,0.000000,0.000000
L3179699,0.000000,0.000000,-6570.754264,-2647.395018,0.000000,0.000000
L2897807,0.000000,0.000000,-6626.269497,-1779.712691,0.000000,0.000000
L3085391,0.000000,0.000000,-6575.391016,-1740.629556,0.000000,0.000000
L3010580,0.000000,0.000000,-6672.553599,-1748.497953,0.000000,0.000000
L2798067,0.000000,0.000000,-6306.365964,-2490.591574,0.000000,0.000000
L2879753,0.000000,0.000000,-6297.311245,-2710.622873,0.000000,0.000000
L2691946,0.000000,0.000000,-6587.224950,-2659.448288,0.000000,0.000000
L2897771,0.000000,0.000000,-6290.852800,-2674.449703,0.000000,0.000000
L3160113,0.000000,0.000000,-6598.706208,-1959.468878,0.000000,0.000000
L2948732,0.000000,0.000000,-6614.829415,-1713.772735,0.000000,0.000000
L3010562,0.000000,0.000000,-6528.283468,-1727.974156,0.000000,0.000000
L2861219,0.000000,0.000000,-6312.148183,-2744.665582,0.000000,0.000000
L2973146,0.000000,0.000000,-6616.300878,-1714.943538,0.000000,0.000000
L3195318,0.000000,0.000000,-6567.441201,-2645.052685,0.000000,0.000000
L2801902,0.000000,0.000000,-6615.890330,-1969.686109,0.000000,0.000000
L2710530,0.000000,0.000000,-6641.320916,-1984.787423,0.000000,0.000000
L2785534,0.000000,0.000000,-6673.702019,-2003.719119,0.000000,0.000000
L2879063,0.000000,0.000000,-6650.365951,-1799.966595,0.000000,0.000000
L2748139,0.000000,0.000000,-6619.495015,-1716.694810,0.000000,0.000000
L3029507,0.000000,0.000000,-6276.870644,-2336.932841,0.000000,0.000000
L3178975,0.000000,0.000000,-6534.493043,-1731.201456,0.000000,0.000000
L2691948,0.000000,0.000000,-6500.318568,-1697.818255,0.000000,0.000000
P875742,0.000000,0.000000,-6712.667110,-1764.362148,0.000000,0.000000
L3085390,0.000000,0.000000,-6508.271752,-1716.908645,0.000000,0.000000
L2973171,0.000000,0.000000,-6624.436412,-1974.748926,0.000000,0.000000
L3235252,0.000000,0.000000,-6564.353922,-1734.602532,0.000000,0.000000
L3231269,0.000000,0.000000,-6614.886635,-1713.817504,0.000000,0.000000
L2820535,0.000000,0.000000,-6677.594195,-2015.268606,0.000000,0.000000
L2973178,0.000000,0.000000,-6626.387444,-1779.804111,0.000000,0.000000
L3216349,0.000000,0.000000,-6490.270030,-1689.938772,0.000000,0.000000
L2859391,0.000000,0.000000,-6665.169888,-1741.291740,0.000000,0.000000
L3254203,0.000000,0.000000,-6495.232370,-1709.750986,0.000000,0.000000
L2729405,0.000000,0.000000,-6571.888932,-2648.238970,0.000000,0.000000
L3122810,0.000000,0.000000,-6500.451189,-1712.663452,0.000000,0.000000
L2822860,0.000000,0.000000,-6494.447300,-1709.331497,0.000000,0.000000
L3029183,0.000000,0.000000,-6486.787336,-1687.208716,0.000000,0.000000
L3448661,0.000000,0.000000,-6491.786843,-1707.943699,0.000000,0.000000
L3315860,0.000000,0.000000,-6627.551042,-1721.013323,0.000000,0.000000
L3141394,0.000000,0.000000,-6712.353440,-2329.168668,0.000000,0.000000
L0247171,0.000000,0.000000,-6389.120370,-2408.741688,0.000000,0.000000
L2841641,0.000000,0.000000,-6645.030288,-1986.953103,0.000000,0.000000
L2785543,0.000000,0.000000,-6672.440394,-1748.408782,0.000000,0.000000
L0247160,0.000000,0.000000,-6391.210509,-2410.778414,0.000000,0.000000
L2841634,0.000000,0.000000,-6486.325767,-1686.846421,0.000000,0.000000
L3141397,0.000000,0.000000,-6525.587085,-1726.413615,0.000000,0.000000
L2860480,0.000000,0.000000,-6494.414268,-1709.305447,0.000000,0.000000
L2973160,0.000000,0.000000,-6781.138512,-1862.936128,0.000000,0.000000
L3066811,0.000000,0.000000,-6535.063567,-1731.652969,0.000000,0.000000
L3122835,0.000000,0.000000,-6615.808418,-1969.617150,0.000000,0.000000
L2935547,0.000000,0.000000,-6597.558330,-1958.745652,0.000000,0.000000
L2973180,0.000000,0.000000,-6490.157305,-1689.850352,0.000000,0.000000
L3197634,0.000000,0.000000,-6710.693913,-1763.237401,0.000000,0.000000
L2731712,0.000000,0.000000,-6672.754102,-1748.655810,0.000000,0.000000
L2860499,0.000000,0.000000,-6643.698231,-1986.067447,0.000000,0.000000
L3195365,0.000000,0.000000,-6736.616817,-1866.610694,0.000000,0.000000
L2785522,0.000000,0.000000,-6673.129828,-1747.458803,0.000000,0.000000
L2729408,0.000000,0.000000,-6709.721360,-1762.711503,0.000000,0.000000
L3048209,0.000000,0.000000,-6486.146892,-1686.706489,0.000000,0.000000
L2748840,0.000000,0.000000,-6342.248128,-3116.439125,0.000000,0.000000
L3176660,0.000000,0.000000,-6637.849990,-1982.695055,0.000000,0.000000
L3048231,0.000000,0.000000,-6388.906743,-2408.533820,0.000000,0.000000
L2913406,0.000000,0.000000,-6500.174543,-1697.704945,0.000000,0.000000
L2764399,0.000000,0.000000,-6690.130224,-1752.743118,0.000000,0.000000
L2955055,0.000000,0.000000,-6297.332904,-2710.645957,0.000000,0.000000
L2748152,0.000000,0.000000,-6684.656368,-1751.166915,0.000000,0.000000
L2860500,0.000000,0.000000,-6528.094810,-1727.912033,0.000000,0.000000
L2822857,0.000000,0.000000,-6635.791355,-1726.119373,0.000000,0.000000
L2801949,0.000000,0.000000,-6673.231199,-1747.538617,0.000000,0.000000
L2935556,0.000000,0.000000,-6689.146245,-1752.268888,0.000000,0.000000
L2691959,0.000000,0.000000,-6388.393870,-2408.032394,0.000000,0.000000
L2991929,0.000000,0.000000,-6609.116994,-1965.641362,0.000000,0.000000
L3086075,0.000000,0.000000,-6342.325896,-3116.530876,0.000000,0.000000
L2860501,0.000000,0.000000,-6553.461073,-1741.875120,0.000000,0.000000
L3197653,0.000000,0.000000,-6594.094274,-1956.731770,0.000000,0.000000
L2822859,0.000000,0.000000,-6212.587322,-2293.094170,0.000000,0.000000
L3200222,0.000000,0.000000,-6304.486724,-2735.017112,0.000000,0.000000
L3160864,0.000000,0.000000,-6311.697301,-2744.321165,0.000000,0.000000
L2673331,0.000000,0.000000,-6644.296907,-1986.418823,0.000000,0.000000
L2991916,0.000000,0.000000,-6487.739698,-1687.955108,0.000000,0.000000
L3142099,0.000000,0.000000,-6342.543493,-3116.787340,0.000000,0.000000
L2785535,0.000000,0.000000,-6594.177087,-1956.798601,0.000000,0.000000
L2748124,0.000000,0.000000,-6482.647194,-1702.952320,0.000000,0.000000
L2785526,0.000000,0.000000,-6286.124624,-2343.303004,0.000000,0.000000
L3189189,0.000000,0.000000,-6729.725165,-1878.695785,0.000000,0.000000
L2766727,0.000000,0.000000,-6276.905326,-2336.995376,0.000000,0.000000
L3085397,0.000000,0.000000,-6523.593719,-1725.428015,0.000000,0.000000
L3197632,0.000000,0.000000,-6550.106317,-1740.040179,0.000000,0.000000
L2729401,0.000000,0.000000,-6624.278365,-1719.322942,0.000000,0.000000
L3235273,0.000000,0.000000,-6624.009461,-1974.505900,0.000000,0.000000
L2710505,0.000000,0.000000,-6492.348954,-1708.283011,0.000000,0.000000
L2879065,0.000000,0.000000,-6398.542821,-2417.952250,0.000000,0.000000
L3104124,0.000000,0.000000,-6689.356269,-1752.466544,0.000000,0.000000
